run_id,timestamp,model,strategy,module,function_name,fn_id,source_file,line_start,line_end,source_hash,phase,attempt,error_category,error_subcategory,error_message,error_hash,artifact_disposition,raw_artifact_path
run-20260901T031236.570959Z,2026-09-01T14:54:22.413679+00:00,qwen_4b,few_shot,encounter,buildEncounterSummary,FN_buildEncounterSummary_END,src/encounter/encounter.service.ts,365,439,04a941d1,repair,3,repair,repair_failed,2 repair attempt(s) did not produce a valid fix,2b4174000bb2ce09b371befe017029260089b679a199f81a21ab39398057e434,,
run-20260901T031236.570959Z,2026-09-01T14:54:25.510589+00:00,qwen_4b,few_shot,encounter,buildEncounterSummary,FN_buildEncounterSummary_END,src/encounter/encounter.service.ts,365,439,04a941d1,jest,4,jest,assertion_failure,"should return EncounterSummary with MEDIUM risk flag when has abnormal results and active days <= 7: Error: expect(received).toBe(expected) // Object.is equality

Expected: ""MEDIUM""
Received: ""LOW""",96ae38e360b25ec21a236f82f59dbec2c5ad3f1e5ae84aba3aec2264baa8edb8,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\96ae38e360b25ec21a236f82f59dbec2c5ad3f1e5ae84aba3aec2264baa8edb8.txt
run-20260901T031236.570959Z,2026-09-01T14:54:25.510589+00:00,qwen_4b,few_shot,encounter,buildEncounterSummary,FN_buildEncounterSummary_END,src/encounter/encounter.service.ts,365,439,04a941d1,jest,4,jest,assertion_failure,"should return EncounterSummary with HIGH risk flag when has abnormal results and active days > 7: Error: expect(received).toBe(expected) // Object.is equality

Expected: ""HIGH""
Received: ""MEDIUM""",96ae38e360b25ec21a236f82f59dbec2c5ad3f1e5ae84aba3aec2264baa8edb8,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\96ae38e360b25ec21a236f82f59dbec2c5ad3f1e5ae84aba3aec2264baa8edb8.txt
run-20260901T031236.570959Z,2026-09-01T14:54:25.556218+00:00,qwen_4b,few_shot,encounter,buildEncounterSummary,FN_buildEncounterSummary_END,src/encounter/encounter.service.ts,365,439,04a941d1,repair,4,repair,repair_failed,2 repair attempt(s) did not produce a valid fix,2b4174000bb2ce09b371befe017029260089b679a199f81a21ab39398057e434,,
run-20260901T031236.570959Z,2026-09-01T14:54:28.663582+00:00,qwen_4b,few_shot,encounter,buildEncounterSummary,FN_buildEncounterSummary_END,src/encounter/encounter.service.ts,365,439,04a941d1,jest,5,jest,assertion_failure,"should return EncounterSummary with MEDIUM risk flag when has abnormal results and active days <= 7: Error: expect(received).toBe(expected) // Object.is equality

Expected: ""MEDIUM""
Received: ""LOW""",5b30837af7b7247bdbfc5568f7d4a48e2fb2138c44922bd25ff45e50c3049bf0,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\5b30837af7b7247bdbfc5568f7d4a48e2fb2138c44922bd25ff45e50c3049bf0.txt
run-20260901T031236.570959Z,2026-09-01T14:54:28.663582+00:00,qwen_4b,few_shot,encounter,buildEncounterSummary,FN_buildEncounterSummary_END,src/encounter/encounter.service.ts,365,439,04a941d1,jest,5,jest,assertion_failure,"should return EncounterSummary with HIGH risk flag when has abnormal results and active days > 7: Error: expect(received).toBe(expected) // Object.is equality

Expected: ""HIGH""
Received: ""MEDIUM""",5b30837af7b7247bdbfc5568f7d4a48e2fb2138c44922bd25ff45e50c3049bf0,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\5b30837af7b7247bdbfc5568f7d4a48e2fb2138c44922bd25ff45e50c3049bf0.txt
run-20260901T031236.570959Z,2026-09-01T14:54:28.663582+00:00,qwen_4b,few_shot,encounter,buildEncounterSummary,FN_buildEncounterSummary_END,src/encounter/encounter.service.ts,365,439,04a941d1,repair,5,repair,max_repairs_exceeded,Runtime repair exhausted MAX_RUNTIME_REPAIRS=5 attempts,07669857ffb0ce3ee50e620aaa2bdb3e306e87699a96b0b0862427652773b240,,
run-20260901T031236.570959Z,2026-09-01T14:54:28.699021+00:00,qwen_4b,few_shot,encounter,buildEncounterSummary,FN_buildEncounterSummary_END,src/encounter/encounter.service.ts,365,439,04a941d1,pipeline,,pipeline,rollback,Function 'buildEncounterSummary' failed irrecoverably; rolled back to the last known-good snapshot.,c515d2813418d62554b3bc57ca018c713d1ec00fedacbda2589c150c8bfeb782,restored,
run-20260901T031236.570959Z,2026-09-01T14:57:11.115727+00:00,qwen_4b,few_shot,order,createOrder,FN_createOrder_END,src/order/order.service.ts,34,70,556cd6ea,jest,1,jest,assertion_failure,"should save and return the created order: Error: expect(jest.fn()).toHaveBeenCalledWith(...expected)

- Expected
+ Received

  Object {
    ""encounterId"": ""1"",
    ""examType"": ""HEMOGRAM"",
    ""notes"": null,
    ""requestedAt"": 2024-01-02T00:00:00.000Z,
+   ""requestedBy"": ""test"",
    ""status"": ""PENDING"",
  },

Number of calls: 1",d4e87eff4e06b0a7c608bb9dbcc95e7bdc915798240207ec6680e7133ed58cc2,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\d4e87eff4e06b0a7c608bb9dbcc95e7bdc915798240207ec6680e7133ed58cc2.txt
run-20260901T031236.570959Z,2026-09-01T15:02:57.800767+00:00,qwen_4b,few_shot,order,validateOrderResult,FN_validateOrderResult_END,src/order/order.service.ts,80,158,556cd6ea,jest,1,jest,unknown,should update PENDING order to IN_PROGRESS and save when FINAL result: BadRequestException: Cannot register a FINAL result for a PENDING order. Order must be IN_PROGRESS first,cef38cd182e8ef702240a9b554987c6102605e30de5726dd1fbc84d9c31eb76e,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\cef38cd182e8ef702240a9b554987c6102605e30de5726dd1fbc84d9c31eb76e.txt
run-20260901T031236.570959Z,2026-09-01T15:06:34.635133+00:00,qwen_4b,few_shot,order,cancelOrder,FN_cancelOrder_END,src/order/order.service.ts,160,168,556cd6ea,jest,1,jest,assertion_failure,"should save and return the order with updated status: Error: expect(jest.fn()).toHaveBeenCalledWith(...expected)

- Expected
+ Received

  Object {
    ""id"": ""1"",
-   ""status"": ""PENDING"",
+   ""status"": ""CANCELLED"",
  },

Number of calls: 1",45dac8aa65b598b62ee927d33f5b4baeb515cfb607b1822e8d54cdc59f40e771,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\45dac8aa65b598b62ee927d33f5b4baeb515cfb607b1822e8d54cdc59f40e771.txt
run-20260901T031236.570959Z,2026-09-01T15:10:01.460154+00:00,qwen_4b,few_shot,order,updateOrder,FN_updateOrder_END,src/order/order.service.ts,170,203,556cd6ea,jest,1,jest,unknown,should update and save order with requestedBy field: BadRequestException: Cannot update requestedBy for an order in progress. Only notes can be updated,5f93d6683d1e0fc8322ce9e9fe9de61f26448e681337fea8d678ca09ba3c151c,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\5f93d6683d1e0fc8322ce9e9fe9de61f26448e681337fea8d678ca09ba3c151c.txt
run-20260901T031236.570959Z,2026-09-01T15:10:01.460154+00:00,qwen_4b,few_shot,order,updateOrder,FN_updateOrder_END,src/order/order.service.ts,170,203,556cd6ea,jest,1,jest,unknown,should update and save order with both requestedBy and notes fields: BadRequestException: Cannot update requestedBy for an order in progress. Only notes can be updated,5f93d6683d1e0fc8322ce9e9fe9de61f26448e681337fea8d678ca09ba3c151c,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\5f93d6683d1e0fc8322ce9e9fe9de61f26448e681337fea8d678ca09ba3c151c.txt
run-20260901T031236.570959Z,2026-09-01T15:11:37.113126+00:00,qwen_4b,few_shot,order,updateOrder,FN_updateOrder_END,src/order/order.service.ts,170,203,556cd6ea,jest,2,jest,assertion_failure,"should update and save order with both requestedBy and notes fields: Error: expect(jest.fn()).toHaveBeenCalledWith(...expected)

- Expected
+ Received

  Object {
    ""id"": ""1"",
    ""notes"": ""notes"",
-   ""requestedBy"": ""test"",
    ""status"": ""IN_PROGRESS"",
  },

Number of calls: 1",dca015cf8a4e612e929a4da69d72ee42e629f00d7dd28419b2076e2dd63a2027,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\dca015cf8a4e612e929a4da69d72ee42e629f00d7dd28419b2076e2dd63a2027.txt
run-20260901T031236.570959Z,2026-09-01T15:12:34.774847+00:00,qwen_4b,few_shot,order,updateOrder,FN_updateOrder_END,src/order/order.service.ts,170,203,556cd6ea,jest,3,jest,unknown,should update and save order with both requestedBy and notes fields: BadRequestException: Cannot update requestedBy for an order in progress. Only notes can be updated,975751e5991a2541529c198b1875472959809a3bf850b46faaf842e938cb8f59,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\975751e5991a2541529c198b1875472959809a3bf850b46faaf842e938cb8f59.txt
run-20260901T031236.570959Z,2026-09-01T15:17:48.715299+00:00,qwen_4b,few_shot,patient,updatePatient,FN_updatePatient_END,src/patient/patient.service.ts,53,75,0ddb42a2,jest,1,jest,assertion_failure,"should throw ConflictException when email already exists: Error: expect(received).rejects.toThrow(expected)

Expected constructor: ConflictException
Received constructor: NotFoundException

Received message: ""Patient with id 1 not found""

    [0m [90m 16 |[39m     [36mconst[39m patient [33m=[39m [36mawait[39m [36mthis[39m[33m.[39mpatientRepository[33m.[39mfindById(id)[33m;[39m
     [90m 17 |[39m     [36mif[39m ([33m![39mpatient) {
    [31m[1m>[22m[39m[90m 18 |[39m   ",5504f54f36086b0ca898cc87f33e8a893d00dd7e840eaf2c4aeb10e7002d654e,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\5504f54f36086b0ca898cc87f33e8a893d00dd7e840eaf2c4aeb10e7002d654e.txt
run-20260901T031236.570959Z,2026-09-01T15:17:48.715299+00:00,qwen_4b,few_shot,patient,updatePatient,FN_updatePatient_END,src/patient/patient.service.ts,53,75,0ddb42a2,jest,1,jest,unknown,should update patient with all fields: ConflictException: Email new@test.com already registered,5504f54f36086b0ca898cc87f33e8a893d00dd7e840eaf2c4aeb10e7002d654e,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\5504f54f36086b0ca898cc87f33e8a893d00dd7e840eaf2c4aeb10e7002d654e.txt
run-20260901T031236.570959Z,2026-09-01T15:26:17.583570+00:00,qwen_4b,few_shot,result,buildResultReport,FN_buildResultReport_END,src/result/result.service.ts,53,124,357b6b51,jest,1,jest,assertion_failure,"should return report with all statuses and abnormal count: Error: expect(received).toBe(expected) // Object.is equality

Expected: 2
Received: 1",1f03e9d4e85340e15b221ee4e30bc87341daecd6f0a3402493388b803c566fde,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\1f03e9d4e85340e15b221ee4e30bc87341daecd6f0a3402493388b803c566fde.txt
run-20260901T031236.570959Z,2026-09-01T15:26:17.583570+00:00,qwen_4b,few_shot,result,buildResultReport,FN_buildResultReport_END,src/result/result.service.ts,53,124,357b6b51,jest,1,jest,assertion_failure,"should use default ranges for exam type not in defaultRanges: Error: expect(received).toBe(expected) // Object.is equality

Expected: 70
Received: null",1f03e9d4e85340e15b221ee4e30bc87341daecd6f0a3402493388b803c566fde,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\1f03e9d4e85340e15b221ee4e30bc87341daecd6f0a3402493388b803c566fde.txt
run-20260901T031236.570959Z,2026-09-01T15:28:47.811489+00:00,qwen_4b,few_shot,result,buildResultReport,FN_buildResultReport_END,src/result/result.service.ts,53,124,357b6b51,jest,2,jest,assertion_failure,"should return report with all statuses and abnormal count: Error: expect(received).toBe(expected) // Object.is equality

Expected: ""UNKNOWN""
Received: ""NORMAL""",26141f209357c060459054c3381ef8d74737a81867a8f1b9309b3ff7cafe19d2,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\26141f209357c060459054c3381ef8d74737a81867a8f1b9309b3ff7cafe19d2.txt
run-20260901T031236.570959Z,2026-09-01T15:37:36.739942+00:00,qwen_4b,few_shot,result,buildResultReport,FN_buildResultReport_END,src/result/result.service.ts,53,124,357b6b51,repair,2,repair,repair_failed,1 repair attempt(s) did not produce a valid fix,a19dd2f169fea0f558514ac3dac1b23af029a1260819d762429f620cb291dccb,,
run-20260901T031236.570959Z,2026-09-01T15:40:45.047241+00:00,qwen_4b,structured,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,30,63,04a941d1,jest,1,jest,unknown,"C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\corpus\src\encounter\encounter.service.ts:5499
      throw new common_1.BadRequestException('Only ADT A01 can create an encounter; use the ADT workflow for A02, A03 and A08');
            ^

[BadRequestException: Only ADT A01 can create an encounter; use the ADT workflow for A02, A03 and A08] {
  response: {
    message: 'Only ADT A01 can create an encounter; use the ADT workflow for A02, A03 and A08',
    error: 'Bad",b39c1af044098cfecfa85a9eca8f6367ede90385a9101e146722f5f848125fa4,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\b39c1af044098cfecfa85a9eca8f6367ede90385a9101e146722f5f848125fa4.txt
run-20260901T031236.570959Z,2026-09-01T15:40:45.047241+00:00,qwen_4b,structured,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,30,63,04a941d1,repair,1,repair,unparseable_failure,0 failures parsed from Jest output; whole-file repair is disabled for this attempt.,2ca322236f16007840cf7e8abfbc15162da7933dc8752f1c6a0b9c76d3d03702,,
run-20260901T031236.570959Z,2026-09-01T15:40:48.060523+00:00,qwen_4b,structured,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,30,63,04a941d1,jest,2,jest,unknown,"C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\corpus\src\encounter\encounter.service.ts:5499
      throw new common_1.BadRequestException('Only ADT A01 can create an encounter; use the ADT workflow for A02, A03 and A08');
            ^

[BadRequestException: Only ADT A01 can create an encounter; use the ADT workflow for A02, A03 and A08] {
  response: {
    message: 'Only ADT A01 can create an encounter; use the ADT workflow for A02, A03 and A08',
    error: 'Bad",b39c1af044098cfecfa85a9eca8f6367ede90385a9101e146722f5f848125fa4,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\b39c1af044098cfecfa85a9eca8f6367ede90385a9101e146722f5f848125fa4.txt
run-20260901T031236.570959Z,2026-09-01T15:40:48.060523+00:00,qwen_4b,structured,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,30,63,04a941d1,repair,2,repair,unparseable_failure,0 failures parsed from Jest output; whole-file repair is disabled for this attempt.,2ca322236f16007840cf7e8abfbc15162da7933dc8752f1c6a0b9c76d3d03702,,
run-20260901T031236.570959Z,2026-09-01T15:40:51.025664+00:00,qwen_4b,structured,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,30,63,04a941d1,jest,3,jest,unknown,"C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\corpus\src\encounter\encounter.service.ts:5499
      throw new common_1.BadRequestException('Only ADT A01 can create an encounter; use the ADT workflow for A02, A03 and A08');
            ^

[BadRequestException: Only ADT A01 can create an encounter; use the ADT workflow for A02, A03 and A08] {
  response: {
    message: 'Only ADT A01 can create an encounter; use the ADT workflow for A02, A03 and A08',
    error: 'Bad",b39c1af044098cfecfa85a9eca8f6367ede90385a9101e146722f5f848125fa4,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\b39c1af044098cfecfa85a9eca8f6367ede90385a9101e146722f5f848125fa4.txt
run-20260901T031236.570959Z,2026-09-01T15:40:51.025664+00:00,qwen_4b,structured,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,30,63,04a941d1,repair,3,repair,unparseable_failure,0 failures parsed from Jest output; whole-file repair is disabled for this attempt.,2ca322236f16007840cf7e8abfbc15162da7933dc8752f1c6a0b9c76d3d03702,,
run-20260901T031236.570959Z,2026-09-01T15:40:53.991463+00:00,qwen_4b,structured,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,30,63,04a941d1,jest,4,jest,unknown,"C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\corpus\src\encounter\encounter.service.ts:5499
      throw new common_1.BadRequestException('Only ADT A01 can create an encounter; use the ADT workflow for A02, A03 and A08');
            ^

[BadRequestException: Only ADT A01 can create an encounter; use the ADT workflow for A02, A03 and A08] {
  response: {
    message: 'Only ADT A01 can create an encounter; use the ADT workflow for A02, A03 and A08',
    error: 'Bad",b39c1af044098cfecfa85a9eca8f6367ede90385a9101e146722f5f848125fa4,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\b39c1af044098cfecfa85a9eca8f6367ede90385a9101e146722f5f848125fa4.txt
run-20260901T031236.570959Z,2026-09-01T15:40:53.991463+00:00,qwen_4b,structured,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,30,63,04a941d1,repair,4,repair,unparseable_failure,0 failures parsed from Jest output; whole-file repair is disabled for this attempt.,2ca322236f16007840cf7e8abfbc15162da7933dc8752f1c6a0b9c76d3d03702,,
run-20260901T031236.570959Z,2026-09-01T15:40:56.971991+00:00,qwen_4b,structured,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,30,63,04a941d1,jest,5,jest,unknown,"C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\corpus\src\encounter\encounter.service.ts:5499
      throw new common_1.BadRequestException('Only ADT A01 can create an encounter; use the ADT workflow for A02, A03 and A08');
            ^

[BadRequestException: Only ADT A01 can create an encounter; use the ADT workflow for A02, A03 and A08] {
  response: {
    message: 'Only ADT A01 can create an encounter; use the ADT workflow for A02, A03 and A08',
    error: 'Bad",b39c1af044098cfecfa85a9eca8f6367ede90385a9101e146722f5f848125fa4,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\b39c1af044098cfecfa85a9eca8f6367ede90385a9101e146722f5f848125fa4.txt
run-20260901T031236.570959Z,2026-09-01T15:40:56.971991+00:00,qwen_4b,structured,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,30,63,04a941d1,repair,5,repair,max_repairs_exceeded,Runtime repair exhausted MAX_RUNTIME_REPAIRS=5 attempts,07669857ffb0ce3ee50e620aaa2bdb3e306e87699a96b0b0862427652773b240,,
run-20260901T031236.570959Z,2026-09-01T15:40:56.981117+00:00,qwen_4b,structured,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,30,63,04a941d1,pipeline,,pipeline,rollback,Function 'createEncounter' failed irrecoverably; rolled back to the last known-good snapshot.,04691e7d6d4c79f857b8e4d8d43e687d9c8b50a7eefa662d2a516a881aa0578b,restored,
run-20260901T031236.570959Z,2026-09-01T15:42:05.954984+00:00,qwen_4b,structured,encounter,validateEncounterFields,FN_validateEncounterFields_END,src/encounter/encounter.service.ts,65,91,04a941d1,jest,1,jest,unknown,"should throw BadRequestException when A08 without patientId: Error: expect(received).toThrow(expected)

Expected substring: ""PatientId is required for ADT A08 (update)""
Received message:   ""Ward must not be informed for ADT A08 (update)""

    [0m [90m 79 |[39m
     [90m 80 |[39m     [36mif[39m (dto[33m.[39madtType [33m===[39m [33mAdtType[39m[33m.[39m[33mA08[39m [33m&&[39m dto[33m.[39mward) {
    [31m[1m>[22m[39m[90m 81 |[39m       [36mthrow[39m [36mnew[39m [33mBad",ce6f1401325478b8f9f9c9d290209bd7eecc343160e3c49d0cc3669ed36add99,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\ce6f1401325478b8f9f9c9d290209bd7eecc343160e3c49d0cc3669ed36add99.txt
run-20260901T031236.570959Z,2026-09-01T15:52:34.256366+00:00,qwen_4b,structured,encounter,processAdtMessage,FN_processAdtMessage_END,src/encounter/encounter.service.ts,199,317,04a941d1,jest,1,jest,unknown,"should handle A01 with valid data - returns patient and encounter: Error: expect(received).resolves.toEqual()

Received promise rejected instead of resolved
Rejected to value: [BadRequestException: Ward is required for ADT A01 (admission)]",0fd29f88c5be4939b775dbc686c712cb944605dcb8bee66e3978f636fa63783d,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\0fd29f88c5be4939b775dbc686c712cb944605dcb8bee66e3978f636fa63783d.txt
run-20260901T031236.570959Z,2026-09-01T15:52:34.258372+00:00,qwen_4b,structured,encounter,processAdtMessage,FN_processAdtMessage_END,src/encounter/encounter.service.ts,199,317,04a941d1,jest,1,jest,unknown,"should handle A02 with valid ward and transferDate - returns patient and updated encounter: Error: expect(received).resolves.toEqual()

Received promise rejected instead of resolved
Rejected to value: [NotFoundException: Encounter with id e-456 not found]",0fd29f88c5be4939b775dbc686c712cb944605dcb8bee66e3978f636fa63783d,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\0fd29f88c5be4939b775dbc686c712cb944605dcb8bee66e3978f636fa63783d.txt
run-20260901T031236.570959Z,2026-09-01T15:52:34.258372+00:00,qwen_4b,structured,encounter,processAdtMessage,FN_processAdtMessage_END,src/encounter/encounter.service.ts,199,317,04a941d1,jest,1,jest,unknown,"should handle A03 with valid dischargeDate - returns patient and updated encounter: Error: expect(received).resolves.toEqual()

Received promise rejected instead of resolved
Rejected to value: [NotFoundException: Encounter with id e-456 not found]",0fd29f88c5be4939b775dbc686c712cb944605dcb8bee66e3978f636fa63783d,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\0fd29f88c5be4939b775dbc686c712cb944605dcb8bee66e3978f636fa63783d.txt
run-20260901T031236.570959Z,2026-09-01T15:52:34.260378+00:00,qwen_4b,structured,encounter,processAdtMessage,FN_processAdtMessage_END,src/encounter/encounter.service.ts,199,317,04a941d1,jest,1,jest,unknown,"should handle A08 with at least one field to update - returns updated patient: Error: expect(received).resolves.toEqual(expected) // deep equality

- Expected  - 13
+ Received  +  1

  Object {
-   ""patient"": Object {
-     ""active"": true,
-     ""birthDate"": 2026-09-01T15:52:34.097Z,
-     ""cpf"": ""123.456.789-00"",
-     ""created_at"": 2026-09-01T15:52:34.097Z,
-     ""email"": ""john@example.com"",
-     ""encounters"": Array [],
-     ""id"": ""p-123"",
-     ""name"": ""Jane Doe"",
-     ""phone"": ""123-456-78",0fd29f88c5be4939b775dbc686c712cb944605dcb8bee66e3978f636fa63783d,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\0fd29f88c5be4939b775dbc686c712cb944605dcb8bee66e3978f636fa63783d.txt
run-20260901T031236.570959Z,2026-09-01T15:52:34.260378+00:00,qwen_4b,structured,encounter,processAdtMessage,FN_processAdtMessage_END,src/encounter/encounter.service.ts,199,317,04a941d1,jest,1,jest,runtime_error,"should handle unsupported ADT type - throws BadRequestException: Error: expect(received).rejects.toThrow(expected)

Expected constructor: BadRequestException
Received constructor: TypeError

Received message: ""Cannot read properties of undefined (reading 'id')""

    [0m [90m 226 |[39m
     [90m 227 |[39m       [36mconst[39m encounter [33m=[39m [36mawait[39m [36mthis[39m[33m.[39mcreateEncounter({
    [31m[1m>[22m[39m[90m 228 |[39m         patientId[33m:[39m patient[33m.[3",0fd29f88c5be4939b775dbc686c712cb944605dcb8bee66e3978f636fa63783d,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\0fd29f88c5be4939b775dbc686c712cb944605dcb8bee66e3978f636fa63783d.txt
run-20260901T031236.570959Z,2026-09-01T16:00:35.391053+00:00,qwen_4b,structured,encounter,processAdtMessage,FN_processAdtMessage_END,src/encounter/encounter.service.ts,199,317,04a941d1,jest,2,jest,runtime_error,"should handle A01 with valid data - returns patient and encounter: Error: expect(received).resolves.toEqual()

Received promise rejected instead of resolved
Rejected to value: [TypeError: Cannot read properties of undefined (reading 'active')]",339429c06a1ea66a3cfffcd7236b5ff9d7d76959bf723f53c426c855f7b010b8,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\339429c06a1ea66a3cfffcd7236b5ff9d7d76959bf723f53c426c855f7b010b8.txt
run-20260901T031236.570959Z,2026-09-01T16:00:35.391053+00:00,qwen_4b,structured,encounter,processAdtMessage,FN_processAdtMessage_END,src/encounter/encounter.service.ts,199,317,04a941d1,jest,2,jest,runtime_error,should handle A03 with valid dischargeDate - returns patient and updated encounter: ReferenceError: transitionEncounterStatusMock is not defined,339429c06a1ea66a3cfffcd7236b5ff9d7d76959bf723f53c426c855f7b010b8,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\339429c06a1ea66a3cfffcd7236b5ff9d7d76959bf723f53c426c855f7b010b8.txt
run-20260901T031236.570959Z,2026-09-01T16:00:35.391053+00:00,qwen_4b,structured,encounter,processAdtMessage,FN_processAdtMessage_END,src/encounter/encounter.service.ts,199,317,04a941d1,jest,2,jest,runtime_error,"should handle unsupported ADT type - throws BadRequestException: Error: expect(received).rejects.toThrow(expected)

Expected constructor: BadRequestException
Received constructor: TypeError

Received message: ""Cannot read properties of undefined (reading 'id')""

    [0m [90m 226 |[39m
     [90m 227 |[39m       [36mconst[39m encounter [33m=[39m [36mawait[39m [36mthis[39m[33m.[39mcreateEncounter({
    [31m[1m>[22m[39m[90m 228 |[39m         patientId[33m:[39m patient[33m.[3",339429c06a1ea66a3cfffcd7236b5ff9d7d76959bf723f53c426c855f7b010b8,,C:\Users\cdbaz\OneDrive\Documentos\Projetos\usp\tcc\health-microservice-corpus\experiments\logs\errors\run-20260901T031236.570959Z\339429c06a1ea66a3cfffcd7236b5ff9d7d76959bf723f53c426c855f7b010b8.txt
